request_id,client_id,tenant_id,slo_class,vllm_priority,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason
203,sheddable,,sheddable,6,,0,,0,true,912,142,0,0,0,0,0,,0,916,13236110,1780945786702352,1780945789868340,1780945795138315,143,ok,,length
214,sheddable,,sheddable,6,,0,,0,true,654,141,0,0,0,0,0,,0,679,14025554,1780945787492316,1780945790191583,1780945795352111,142,ok,,length
206,sheddable,,sheddable,6,,0,,0,true,1218,191,0,0,0,0,0,,0,1230,13359794,1780945786826600,1780945790096589,1780945800496978,192,ok,,length
211,critical,,critical,0,,0,,0,true,1141,220,0,0,0,0,0,,0,1107,13825072,1780945787291601,1780945789111028,1780945801103656,221,ok,,length
223,sheddable,,sheddable,6,,0,,0,true,831,214,0,0,0,0,0,,0,848,14770905,1780945788237503,1780945790533631,1780945801309557,215,ok,,length
212,critical,,critical,0,,0,,0,true,1229,232,0,0,0,0,0,,0,1239,13856008,1780945787322868,1780945789220445,1780945801482873,233,ok,,length
202,critical,,critical,0,,0,,0,true,1485,236,0,0,0,0,0,,0,1463,13171125,1780945786637575,1780945788899136,1780945801515622,237,ok,,length
218,sheddable,,sheddable,6,,0,,0,true,1285,227,0,0,0,0,0,,0,1296,14213419,1780945787680448,1780945790517982,1780945801653833,228,ok,,length
222,critical,,critical,0,,0,,0,true,1236,241,0,0,0,0,0,,0,1241,14657657,1780945788124663,1780945789431930,1780945802113030,242,ok,,length
207,sheddable,,sheddable,6,,0,,0,true,758,246,0,0,0,0,0,,0,780,13536102,1780945787003048,1780945790096185,1780945803305010,247,ok,,length
226,critical,,critical,0,,0,,0,true,1154,255,0,0,0,0,0,,0,1195,14992784,1780945788459124,1780945790637332,1780945804832212,256,ok,,length
201,sheddable,,sheddable,6,,0,,0,true,1029,264,0,0,0,0,0,,0,1015,13138529,1780945786604707,1780945789866617,1780945805047008,265,ok,,length
224,critical,,critical,0,,0,,0,true,906,268,0,0,0,0,0,,0,923,14792019,1780945788258163,1780945789646956,1780945805154089,269,ok,,length
213,sheddable,,sheddable,6,,0,,0,true,709,269,0,0,0,0,0,,0,697,13875828,1780945787342765,1780945790190391,1780945805918158,270,ok,,length
227,critical,,critical,0,,0,,0,true,775,267,0,0,0,0,0,,0,782,15051519,1780945788517832,1780945790636395,1780945806136513,268,ok,,length
200,critical,,critical,0,,0,,0,true,535,284,0,0,0,0,0,,0,524,13108385,1780945786575052,1780945788898691,1780945806246278,285,ok,,length
209,critical,,critical,0,,0,,0,true,637,284,0,0,0,0,0,,0,651,13686562,1780945787152875,1780945789006786,1780945806362304,285,ok,,length
220,sheddable,,sheddable,6,,0,,0,true,1011,276,0,0,0,0,0,,0,1017,14408619,1780945787875029,1780945790533542,1780945807009850,277,ok,,length
208,sheddable,,sheddable,6,,0,,0,true,902,293,0,0,0,0,0,,0,890,13619820,1780945787086795,1780945790097406,1780945807754004,294,ok,,length
328,critical,,critical,0,,0,,0,true,955,107,0,0,0,0,0,,0,963,20943264,1780945794410305,1780945800328783,1780945807785413,108,ok,,length
215,sheddable,,sheddable,6,,0,,0,true,760,296,0,0,0,0,0,,0,762,14174900,1780945787641055,1780945790305799,1780945807906014,297,ok,,length
205,sheddable,,sheddable,6,,0,,0,true,840,303,0,0,0,0,0,,0,847,13348777,1780945786815752,1780945790080542,1780945808024076,304,ok,,length
